Date,Open,High,Low,Close,Adj Close,Volume
2018-02-14,259.070007,263.369995,257.260010,262.029999,164.338364,60442410
2018-02-15,267.529999,268.769989,264.000000,264.579987,165.937637,60907490
2018-02-16,265.970001,267.970001,263.109985,266.989990,167.449142,51931218
2018-02-19,267.000000,270.000000,265.299988,266.850006,167.361328,24171390
2018-02-20,266.850006,267.799988,264.720001,267.220001,167.593384,24750891
2018-02-21,266.049988,279.200012,266.049988,279.200012,175.106949,70374570
2018-02-22,277.989990,279.500000,275.519989,277.390015,173.971756,46426480
2018-02-26,279.000000,285.000000,278.589996,280.470001,175.903442,60846953
2018-02-27,280.820007,280.989990,276.609985,278.209991,174.486023,40007060
2018-02-28,276.000000,277.410004,272.000000,272.399994,170.842133,53012970
2018-03-01,270.980011,277.000000,270.899994,275.250000,172.629593,34947676
2018-03-02,274.399994,275.500000,268.559998,273.000000,171.218460,46027890
2018-03-05,273.700012,278.839996,273.500000,277.000000,173.727158,34109000
2018-03-06,278.500000,281.500000,274.029999,274.029999,171.864441,40607160
2018-03-07,272.989990,276.720001,270.149994,274.000000,171.845627,49998920
2018-03-09,274.549988,275.480011,270.609985,274.709991,172.290909,24520061
2018-03-12,276.049988,277.299988,273.549988,274.299988,172.033768,23710461
2018-03-13,274.000000,275.929993,272.660004,273.950012,171.814285,34644686
2018-03-14,273.000000,273.399994,262.109985,262.500000,164.633118,61779860
2018-03-15,263.000000,264.609985,253.289993,254.300003,159.490295,72433235
2018-03-16,255.289993,257.980011,249.759995,256.149994,160.650574,91870966
2018-03-19,257.799988,259.809998,250.009995,255.000000,159.929321,42502108
2018-03-20,255.979996,256.850006,250.399994,256.600006,160.932800,57123790
2018-03-21,258.000000,270.000000,257.230011,268.880005,168.634491,69909935
2018-03-22,269.970001,271.799988,264.100006,265.500000,166.514648,55552150
2018-03-23,259.019989,264.250000,259.019989,262.000000,164.319534,46285065
2018-03-26,262.000000,264.869995,255.729996,256.130005,160.638031,50388981
2018-03-27,256.989990,258.429993,252.270004,258.000000,161.810852,45163390
2018-03-28,255.500000,256.119995,250.750000,251.500000,157.734207,43754270
2018-03-29,252.119995,255.600006,252.119995,252.899994,158.612259,33625620
2018-03-30,254.000000,254.490005,252.800003,253.570007,159.032455,10912160
2018-04-02,253.580002,258.339996,249.990005,249.990005,156.787186,35438280
2018-04-03,250.009995,251.929993,245.380005,251.300003,157.608780,60673851
2018-04-04,252.210007,254.789993,249.089996,254.279999,159.477753,47714171
2018-04-05,257.250000,262.890015,255.919998,262.000000,164.319534,52779270
2018-04-06,260.640015,262.320007,256.010010,256.540009,160.895172,34897860
2018-04-09,255.050003,255.300003,205.000000,215.130005,134.923920,242246770
2018-04-10,211.240005,224.470001,197.000000,214.800003,134.716949,253346877
2018-04-11,214.000000,223.600006,204.240005,208.000000,130.452148,185664760
2018-04-12,214.550003,218.389999,208.500000,212.699997,133.399857,120301110
2018-04-13,213.369995,216.699997,203.139999,204.699997,128.382477,106927010
2018-04-16,199.360001,208.000000,191.500000,192.059998,120.455009,199706860
2018-04-17,203.020004,207.869995,200.000000,207.500000,130.138580,169904645
2018-04-18,209.000000,219.929993,208.250000,215.869995,135.388016,174039510
2018-04-19,217.339996,222.220001,212.000000,213.449997,133.870255,133534290
2018-04-20,214.000000,216.270004,212.130005,213.839996,134.114853,52241030
2018-04-23,216.479996,223.500000,213.220001,223.250000,140.016556,116947860
2018-04-24,225.899994,228.429993,221.300003,223.000000,139.859756,83961645
